x gnassarJNOriginal_mean gnassarJNOriginal_std gnassarJNOriginal_se gnassarNatNOriginal_mean gnassarNatNOriginal_std gnassarNatNOriginal_se
59 1.8294700195998324 3.856989319920468 0.06351158923310349 0.5080340333347196 0.8931741830715728 0.014707562589264372
60 1.8292680661840273 3.856670181210846 0.06350633409627197 0.5019770563498389 0.8806070815979304 0.014500624866486038
61 1.8290990645639154 3.856408383995548 0.06350202318021252 0.49314773487201324 0.8496743635122452 0.01399126745790448
62 1.829156833668358 3.855963817051585 0.06349470266392647 0.550926211981151 4.218345363427639 0.06946190298782247
63 1.828928320014523 3.855680731078983 0.06349004119392533 0.49354351143789693 1.4137006071285536 0.023278875000978517
64 1.828694259300331 3.8548758361707858 0.06347678729287841 0.4745249560265628 0.8270110292926302 0.013618078876288596
65 1.8282847268618247 3.8545904754166878 0.06347208836490785 0.4662439865740871 0.7440172230770914 0.012251451153979586
66 1.8280452278234198 3.854282361423847 0.06346701476793178 0.4629079566364889 0.8577193362271027 0.014123740991035262
67 1.8276001203900367 3.853930328573224 0.0634612179756799 0.457019889855738 0.7832426560402773 0.012897361572497382
68 1.8272940905621693 3.8531039180127067 0.06344760978449658 0.4576619612153707 0.8154663119500973 0.013427976367607978
69 1.827107930852696 3.8526611427200703 0.06344031877065756 0.44930742156110964 0.8328343816293637 0.013713969824096013
70 1.8268463858578723 3.851903373073248 0.06342784086352576 0.43475271555640954 0.6945267536773361 0.011436510249881996
71 1.8262897895333459 3.8470531904191665 0.06334797473404478 0.42544586140268437 0.6383096388495845 0.010510804211140878
72 1.8260111710072833 3.8463040477665444 0.06333563888437452 0.4219128605826864 0.6555346014126985 0.010794441176691677
73 1.8256665440617246 3.845568250171272 0.0633235227827332 0.4173091733408235 0.6460131266125739 0.010637654640292524
74 1.8252573500170304 3.8451761350655915 0.06331706597109635 0.4105384498618849 0.6131173553313883 0.010095972374716568
75 1.8249400467129286 3.844839473346897 0.06331152228947975 0.4115943138787224 0.760455110744072 0.012522127653904843
76 1.8247228787159646 3.8445626867779925 0.06330696454938473 0.4068131187070133 0.8125311583018411 0.013379644298892802
77 1.824514430257305 3.8442482609284516 0.06330178701744364 0.4027992625262051 0.6637087680360172 0.010929042097213248
78 1.824260722126475 3.843728810234904 0.06329323341868073 0.39146304708097146 0.5957524768044337 0.009810031465730742
79 1.8239783603223862 3.843465588273636 0.06328889904186645 0.38120358068642574 0.5506579887254712 0.00906747752897076
80 1.823750615795248 3.8431704376503752 0.06328403890781069 0.3786348524223089 0.552208883206698 0.009093015523781075
81 1.8235685605298777 3.842892552323095 0.06327946307487567 0.3790068224453764 0.5899314725023191 0.009714179182124302
82 1.8220582095387594 3.8406692853913826 0.06324285337637503 0.3791266804125873 0.6034327021588992 0.009936498841570026
83 1.8219116842785221 3.8400787577811246 0.0632331293808172 0.3748038460454377 0.5849738922593136 0.00963254457703019
84 1.8216931562578658 3.8395995813764037 0.06322523896358694 0.37863862842651935 0.7459003817534688 0.012282460418043949
85 1.8214766794137678 3.8393518674516987 0.06322115995176497 0.3740639624272492 0.7329026655934516 0.012068431925545943
86 1.821142215387477 3.8390150532118192 0.06321561375863952 0.36915257757158215 0.636589802684632 0.01048248431730748
87 1.8209306808766774 3.8387186946223766 0.06321073373345999 0.3631398257951593 0.5856165393795825 0.009643126804912841
88 1.820714610049897 3.838438435814228 0.06320611881731018 0.3648058220544791 0.6038690653245239 0.009943684269330604
89 1.8204370977805209 3.838161548523747 0.06320155941867092 0.36661514197480605 0.648558310748698 0.010679565228051023
90 1.8201144644148366 3.8377383236451177 0.0631945903341298 0.36775057296942 0.7339753997208718 0.0120860962340534
91 1.8199696935960015 3.8374877446116993 0.06319046414364266 0.3620684716499588 0.6669653962325792 0.010982667766135053
92 1.8198204448791016 3.8372375436197435 0.06318634417822176 0.3547239137092977 0.6273182650556833 0.01032981340209188
93 1.8195394779882381 3.836883950426859 0.06318052169240203 0.35377848198071715 0.6298091947612812 0.010370830602594196
94 1.8193884606281396 3.8365788109393995 0.06317549707548484 0.34622042746217996 0.5677081244666458 0.009348235687145922
95 1.819168759321745 3.8361561140563607 0.06316853668524806 0.33535797087678254 0.5185678388848821 0.008539061127976873
96 1.819030203512668 3.835926688962735 0.06316475882871347 0.33269836761273147 0.6105427397375545 0.010053577150238194
97 1.8188273562802755 3.8356415020678467 0.06316006276361699 0.32571990191831746 0.5144355767662648 0.008471016725332133
98 1.8186813539447226 3.835318925358545 0.0631547510145407 0.32247978589770543 0.5201466458577167 0.008565058747264837
99 1.8184429204830634 3.8350300853835817 0.06314999479555165 0.3128170929521747 0.46458964583511514 0.007650222570188839
100 1.8181371658058803 3.834511436407815 0.06314145439837322 0.31053124746997074 0.464623064644652 0.0076507728651282105
