x GBayesFilter GNassarJN GNassarNatN GSOR1 GSOR20 GSOROriginal1 GSOROriginal20 GLeakyIntegrator GParticleFilter1 GParticleFilter20 GSmileOriginal GSmileextended
0.003455107294592218 0.00013190140011207175 0.000835237697411533 0.0004782617815060323 0.0004518828333130594 0.0001236172736880442 0.0006809514665372272 0.008870118882132174 0.007931463448608726 0.0007303808645528643 0.00024687126541796394 0.0020226790663327053 0.00040658256004748176
0.004124626382901352 0.00012644537391214423 0.0008172015223302672 0.000466439552757794 0.00047180241018968463 0.00011921976093106577 0.000684718589712939 0.009902217969300893 0.007887492397291515 0.0007246896376824489 0.00024169742863771183 0.0019896427220904844 0.0004001624352092002
0.004923882631706742 0.0001189545543194694 0.0008085015503450056 0.0004449071380704303 0.0004895904459700799 0.00011248384893641766 0.000677995945539348 0.010657625160626377 0.007870737067416467 0.000766869932758311 0.00023118929239992879 0.0019748384493496352 0.00038721031090788264
0.0058780160722749115 0.00011367639913983577 0.0007721641945080823 0.0004233191891384195 0.00048265347757156296 0.00010739423064125433 0.0006840748731275195 0.012605040839437545 0.007838632407047278 0.0007419058156394325 0.00022659440120000079 0.0019544729713249363 0.00036783211220521654
0.00701703828670383 9598166885860162e-20 0.0007565942310055975 0.0004036417001403202 0.0004907423037941002 9103723385604681e-20 0.000699131588702373 0.013902479832651525 0.00777788999736812 0.0007515916006099426 0.0002000754461363931 0.0019028575228824912 0.000356350520171103
0.008376776400682916 8689472296221994e-20 0.0007210952279124063 0.00037598015472449866 0.0004811685045338636 8280912210401146e-20 0.0007062994270374925 0.015655310496493963 0.00774627805058772 0.0007674400868653486 0.0001995041271765617 0.00188174903054065 0.00033775772633744
0.01 7443601544164697e-20 0.0006974662280044756 0.0003551320487126576 0.000503150372710201 7156944615124199e-20 0.0007411262408458157 0.016999263359952044 0.007686539739847927 0.000787874043061503 0.0001800156623722915 0.0018546385711078477 0.00033079869375047155
0.011937766417144363 57045498071239885e-21 0.0006531389785568284 0.00031908371983532693 0.0005474937505924626 544926981502279e-19 0.0007210935495381016 0.01999905362843425 0.007626137159154335 0.0007927969754743225 0.00016730781126111818 0.0017988165634502363 0.00029838675363911345
0.014251026703029978 47574769900225375e-21 0.0006326008728956353 0.00030352898282994423 0.0005305324313900061 4504654346025811e-20 0.0007463558044511015 0.021743734263999056 0.007559675941795595 0.0007750859780858542 0.00014949454492914729 0.0017662383312910149 0.0002960778075636706
0.017012542798525893 3645776695736149e-20 0.0005920842460566619 0.00027241028114459226 0.0005614989279243954 3536084537051807e-20 0.0007489080914698163 0.0234003743493215 0.007496693259462604 0.0008228136814496028 0.00014235853368744686 0.0017310171869068115 0.0002767297148274174
0.020309176209047358 26123607784650157e-21 0.0005716341904469264 0.0002498774436319076 0.0006097194094623198 24918171931903686e-21 0.0008625296497269785 0.025815675183065406 0.007408085689787299 0.0008936117220150871 0.00012565335333083755 0.0016669605850503282 0.00026941366924303537
0.024244620170823284 16092869482657417e-21 0.000543782033808291 0.00023054192934187246 0.0006424077008295864 15718528405293765e-21 0.0008661937120958689 0.028272332923939276 0.007333213399455597 0.0009227763620943887 0.00012191443029458391 0.0016188001051042537 0.0002660563725157591
0.028942661247167503 8811883280467926e-21 0.0005009682769789806 0.00020473137097136202 0.0006510672500312925 9050807889080317e-21 0.0008970754346784883 0.03141395975132059 0.007265702197144671 0.0009273699772291959 0.00011050668256798414 0.0016107946723995853 0.00024138334880001878
0.0345510729459222 3182257629896811e-21 0.0004812721063968345 0.00019372087153700368 0.0006495502793182856 35359459976838734e-22 0.0008909858872612332 0.0344964576765535 0.007219935527220148 0.0009308113437426694 0.00010908653552037977 0.001571721733902368 0.00023714126027079944
0.04124626382901352 0 0.0004701221115796738 0.00019113079734072325 0.0006930239175834433 23595254640754182e-23 0.0010342645538317366 0.03856057036778147 0.007071915438059625 0.001045242759206816 853234632660336e-19 0.0015295207652027574 0.0002444180274155951
0.04923882631706739 1315616177318367e-21 0.0004407332492191371 0.00019319692733210225 0.0006813807114998275 15852611785298863e-22 0.001047296036442736 0.043190705101929495 0.007037716266947576 0.0010448162726611524 9911640520014059e-20 0.001546034409401111 0.00023813033810689884
0.05878016072274912 10451464430839136e-21 0.0004200141029822718 0.00020681830055979374 0.0007217572537640883 10640129106695515e-21 0.001150062544709536 0.04693088853643134 0.006939700986129997 0.0011066909700209867 8700341907264117e-20 0.00153455709198214 0.00024925230763327795
0.07017038286703829 26207169090267275e-21 0.00041543661264740583 0.00023573492985638506 0.000784493454188523 2648281778861849e-20 0.0011931839403810083 0.051170945884709856 0.006897929811261856 0.0011913043741553753 0.00010415928554167184 0.001562617805762406 0.0002562372994410764
0.0837677640068292 48715618964796474e-21 0.00039039585904827694 0.0002534780961746326 0.000790949052422032 4879853440815799e-20 0.001259653663658278 0.05688128184885047 0.006863362633524266 0.0012784342160684203 0.00011369547826949955 0.0015932091334188653 0.0002483398183487657
0.1 8994134111590555e-20 0.00039732799466015356 0.0003135250868589396 0.0008549483170227972 9016795460982342e-20 0.0013769497155271667 0.06169526390012463 0.006794868765954948 0.0013590309418061945 0.00014316421225298807 0.001658587122410688 0.0002677213796043764
