x GBayesFilter GNassarJN GNassarNatN GSOR1 GSOR20 GSOROriginal1 GSOROriginal20 GLeakyIntegrator GParticleFilter1 GParticleFilter20 GSmileOriginal GSmileextended
0.00701703828670383 28173261209675894e-22 0.0005715392460682321 0.00019254320698952599 0.00040667794243886017 35361469602743006e-22 0.0005565831062849942 0.013902479832651525 0.006459267531213657 0.0005558374485237161 7424363598821878e-20 0.0014467932711656828 0.00019867414739779474
0.008376776400682916 6393986384435764e-21 0.0005515883007745322 0.00019461303243417812 0.00039882614655466686 7908096619002884e-21 0.0005926305913435538 0.015655310496493963 0.006882404288320903 0.0005783877587684015 7762072318791128e-20 0.0015365669496389303 0.0001976944894940965
0.01 13696482524159625e-21 0.0006275052297742914 0.00023768553710156555 0.00045279634953148003 15213440608727053e-21 0.0006674198918281678 0.016999263359952044 0.007430169071277078 0.0006297241417698382 8027862824765695e-20 0.001655868539618073 0.00023686919900236527
0.011937766417144363 22271620328525774e-21 0.0006017422103710617 0.0002663018965602653 0.0005039590793544421 23363752434913516e-21 0.0007605385008644435 0.01999905362843425 0.008158413440231178 0.000697216075022701 9296053298171172e-20 0.0017624754639874714 0.00025185656765799955
0.014251026703029978 33841714567000355e-21 0.0006731163464839027 0.00032228920130660595 0.0005153459910743539 3561740694664841e-20 0.000748324630853778 0.021743734263999056 0.00891822311344067 0.0006991804296740445 0.00011313422134040985 0.0019148457002152908 0.0002994700517222217
0.017012542798525893 4827473885018292e-20 0.0006919249626820311 0.0003527600433063814 0.0005679544197752099 49934696213143085e-21 0.0008603385227054046 0.0234003743493215 0.009809652417130244 0.0007957235895585887 0.00011622235334297903 0.0021228835264643824 0.0003135607869349196
0.020309176209047358 6452523250910784e-20 0.0007079005075106353 0.00040930124081640733 0.0006753682538154029 6633304989001488e-20 0.000992476601646855 0.025815675183065406 0.010839613856871096 0.0009303874813178248 0.00015401378658450623 0.002266185867716603 0.00035436154256837226
0.024244620170823284 901727594894066e-19 0.0008246008114019762 0.0005025115964588482 0.0007875641808159628 9186976143876996e-20 0.0011036973518363474 0.028272332923939276 0.01229546886491216 0.0010094736952203337 0.00019048373641705665 0.0025401943398507256 0.00042492241604921103
0.028942661247167503 0.00011718967211314744 0.0008129807631060068 0.0005461526607806943 0.0007517583407530538 0.00011901291547557463 0.001082620261493771 0.03141395975132059 0.013922701049252712 0.001065269247944132 0.00020848823279348864 0.0029303132038313705 0.00041968972374651823
0.0345510729459222 0.00015663409363750108 0.0008245433550679092 0.0006244308881375987 0.0007585887850913532 0.00015820367852437144 0.0012408870254312 0.0344964576765535 0.015730017944305376 0.0010838478817676135 0.0002593130322819659 0.0032862897264026763 0.00045340164247572104
0.04124626382901352 0.0002073071557544717 0.0010029907423922662 0.0007837548829462745 0.0008988159831483425 0.00020867742108399102 0.0013649868560009926 0.03856057036778147 0.017879852106243332 0.0012844872614708644 0.00029930257464294997 0.003767165359360339 0.0005567130818242348
0.04923882631706739 0.000259542429759839 0.0010130514031014234 0.0008859178577065277 0.000875690000289091 0.0002608165054837127 0.0015309094242493132 0.043190705101929495 0.02098038858068733 0.0013937429359026508 0.00034531254407721684 0.0043725157261847985 0.0005799146283333532
0.05878016072274912 0.00034439622763306416 0.0011656570157485284 0.0010632776564296698 0.0009845472378553887 0.0003454159006264809 0.001607546643705614 0.04693088853643134 0.024188803329171695 0.001445562225496219 0.0004220187097487551 0.005053424399736276 0.0006773563818652899
0.07017038286703829 0.00044142110415542517 0.0012376847134039234 0.0012236678639826232 0.0010609227687026386 0.0004419679135193896 0.0017547506878494894 0.051170945884709856 0.028406870620222104 0.0015638420603064918 0.000500458779538848 0.0059029734205479885 0.0007328528503124029
0.0837677640068292 0.0005499687076067536 0.0012515265623779942 0.0013673195876785903 0.0011133130644427449 0.0005504759901541886 0.0019131075665904974 0.05688128184885047 0.033294966703833515 0.0017424064294772525 0.000570904469339112 0.006829456166437929 0.0007519549627395521
0.1 0.0006940297053810371 0.00144771378401529 0.0016456610808897052 0.001254751688888057 0.0006944328466126498 0.0021549770759415384 0.06169526390012463 0.03855116976179033 0.001901654690890018 0.0007000614617146293 0.007950017541289196 0.0008692073679760579
